"Id","Description","baseMean","All_TMP","minus.5614_TMP","minus.6086_TMP","minus.10675_TMP","minus.SICO_TMP","FoldChange.minus5614vsAll","log2FoldChange.minus5614vsAll","stat.minus5614vsAll","pvalue.minus5614vsAll","padj.minus5614vsAll","FoldChange.minus6086vsAll","log2FoldChange.minus6086vsAll","stat.minus6086vsAll","pvalue.minus6086vsAll","padj.minus6086vsAll","FoldChange.minus10675vsAll","log2FoldChange.minus10675vsAll","stat.minus10675vsAll","pvalue.minus10675vsAll","padj.minus10675vsAll","FoldChange.minusSICOvsAll","log2FoldChange.minusSICOvsAll","stat.minusSICOvsAll","pvalue.minusSICOvsAll","padj.minusSICOvsAll"
"NLANBGKA_00840","Putative metabolite transport protein YjhB",110.03,1.06425431839679,1.12166940761446,1.0573789494098,0.940032305094353,0.997881842648695,1.008,0.011,0.057,0.954601581339144,0.992646578553773,0.965,-0.052,-0.281,0.778858183172832,1,0.865,-0.209,-1.186,0.235755608130065,0.405474440279459,0.859,-0.219,-0.894,0.371149081473351,0.602524998221632
"NLANBGKA_00841","Dephospho-CoA kinase",19.3,0.409934318460158,0.455548931610004,0.405975377593349,0.403802387879652,0.204120173874463,0.911,-0.135,-0.338,0.735380789204872,0.96317987890538,0.894,-0.161,-0.417,0.67667473349211,1,0.942,-0.086,-0.24,0.810454477077363,0.894600639409803,0.472,-1.083,-1.716,0.0861953480869833,0.233630730338786
"NLANBGKA_00842","Formamidopyrimidine-DNA glycosylase",47.14,0.631965010759675,0.628873728172561,0.655664751637331,0.87416560892628,0.5008047342898,0.933,-0.099,-0.388,0.697866005677339,0.957775231686855,0.983,-0.024,-0.099,0.921312143260715,1,1.308,0.387,1.719,0.0855940232413744,0.193096850523864,0.685,-0.546,-1.464,0.143266415304387,0.322240486716714
"NLANBGKA_00843","GTPase Era",111.14,1.3381756795827,1.43547264039389,1.32467328175387,1.39359734756363,1.64074389929727,0.995,-0.007,-0.037,0.970704113002594,0.99578739881351,0.946,-0.081,-0.464,0.642367565657424,1,0.991,-0.014,-0.084,0.933337225840212,0.961805027935556,1.142,0.191,0.864,0.387464641622321,0.617966710602366
"NLANBGKA_00844","Undecaprenol kinase",56.27,1.53405542783327,1.6888715420428,1.79053319520649,1.38518281812448,1.6504791671118,0.981,-0.028,-0.104,0.917096987064435,0.98830689537987,1.087,0.12,0.456,0.648603671612028,1,0.864,-0.21,-0.832,0.40561709546739,0.579050111583308,1.068,0.095,0.286,0.774790770137341,0.888386123088234
"NLANBGKA_00845","Endoribonuclease YbeY",59.48,1.40156882270221,1.46615932824363,1.40796713204597,1.37747308073232,1.24290629510105,0.999,-0.002,-0.009,0.992932113884103,0.996344251732502,0.941,-0.087,-0.368,0.712685286592191,1,0.954,-0.069,-0.309,0.757293055201027,0.856254060024109,0.71,-0.495,-1.47,0.14163673667223,0.321155512870466
"NLANBGKA_00846","Transcription antiterminator LicT",0.43,0,0,0.0362708160480226,0.0360766759239417,0,0.971,-0.043,-0.019,0.984541677025151,NA,0.985,-0.021,-0.01,0.992204071628797,1,1.172,0.229,0.11,0.912408732287138,NA,1.57,0.651,0.284,0.776370477010161,NA
"NLANBGKA_00847","Transcription antiterminator LicT",0.96,0.0298437031547122,0.0634451322214003,0.0309628917483119,0.0307971623740966,0,1.61,0.687,0.487,0.626582726316327,NA,0.663,-0.592,-0.392,0.695370068131029,1,0.965,-0.052,-0.039,0.96903836828444,NA,0.862,-0.215,-0.127,0.898750036022075,NA
"NLANBGKA_00848","Recombination protein RecR",9.96,0.148314161132509,0.137945098087439,0.230814283941962,0.11478942339436,0.34525174863918,0.863,-0.212,-0.397,0.69141231464221,NA,1.351,0.434,0.901,0.367435216186609,1,0.705,-0.504,-1.07,0.284395379504495,0.45910926452432,2.117,1.082,1.828,0.0676047288212439,0.198776139077492
"NLANBGKA_00849","Penicillin-binding protein 2B",106.51,0.552701991095366,0.593040756509836,0.643755463806878,0.457364108836903,0.656866837944028,1.033,0.047,0.257,0.796977502462699,0.974172499217473,1.091,0.126,0.708,0.479217453532974,1,0.794,-0.333,-1.943,0.052048587933234,0.135021839629358,1.022,0.032,0.137,0.891418434355344,0.942710492500965
"NLANBGKA_00850","ADP-dependent (S)-NAD(P)H-hydrate dehydratase",108.26,1.17517632530444,1.54390762402077,1.26034562238812,1.90765156864008,1.6055740439255,1.195,0.257,1.347,0.177916659234289,0.676894651419055,1.062,0.086,0.461,0.644639945910169,1,1.576,0.657,3.801,0.000144067623697782,0.00108165057157223,1.345,0.428,1.826,0.0678843595589783,0.19921448593654
"NLANBGKA_00851","Bifunctional protein FolD protein",112.9,1.35715290930672,1.29146587807012,1.43486837429413,2.04074577013424,1.48669922415256,0.908,-0.14,-0.738,0.460664910972345,0.878950912508655,0.989,-0.016,-0.088,0.929849806938904,1,1.424,0.51,3.02,0.00253089939318061,0.0119711541297443,0.928,-0.108,-0.447,0.654851967350977,0.817092479294841
"NLANBGKA_00852","hypothetical protein",1.15,0.0582662775877714,0.0619345338351765,0.120902720160075,0.0601277932065695,0,1.388,0.473,0.358,0.720368799877471,NA,1.833,0.874,0.702,0.48255529500669,1,1.073,0.101,0.084,0.93336843275935,NA,0.833,-0.264,-0.164,0.869900583703161,NA
"NLANBGKA_00853","hypothetical protein",12.41,0.843286260763557,1.16001707966966,0.514653470951671,0.614278536002251,0.0543401003422557,1.13,0.176,0.34,0.733622833052136,NA,0.664,-0.592,-1.116,0.264505691225443,1,0.717,-0.48,-0.974,0.330173171779054,0.510922279993977,0.168,-2.575,-2.422,0.0154552987180409,0.0701928150111026
"NLANBGKA_00854","hypothetical protein",9.17,0.877794138441861,0.763410449664023,1.24188120164425,0.658791473393718,0.262250049477843,0.695,-0.525,-0.971,0.331548254228037,NA,1.334,0.416,0.865,0.387009389971489,1,0.668,-0.582,-1.229,0.219167378697671,0.385854231230763,0.258,-1.953,-1.884,0.0595786107099389,0.182989928322681
"NLANBGKA_00855","Fe(2+) transporter FeoB",140.9,0.799115450343523,0.838464847805149,0.711407227683476,0.595873186608925,0.858451472822601,0.985,-0.022,-0.126,0.899579351829684,0.988031274173523,0.88,-0.185,-1.072,0.28381834369267,1,0.735,-0.445,-2.7,0.00692702874646502,0.0279245846341871,1.049,0.069,0.324,0.745902424215326,0.872948594767421
"NLANBGKA_00856","hypothetical protein",61.06,1.64952569398799,1.01251203098899,1.75959370258287,1.31862533835926,1.6542777382674,0.663,-0.594,-2.144,0.0320587026415858,0.301972295849776,1.048,0.068,0.263,0.792321995663025,1,0.796,-0.33,-1.324,0.185473693689247,0.341358198891105,1,-0.001,-0.002,0.998664306086841,0.998664306086841
"NLANBGKA_00857","Glutamine transport ATP-binding protein GlnQ",24.93,0.330971560396112,0.303834577871747,0.296558516458217,0.543367967297073,0.494405830982818,0.98,-0.028,-0.074,0.941007066427843,0.989194838263417,0.881,-0.182,-0.484,0.628256668118551,1,1.69,0.757,2.251,0.024383025396691,0.0749146707401764,1.159,0.213,0.438,0.661036755526783,0.822791263404462
"NLANBGKA_00858","L-cystine transport system permease protein YecS",17.13,0.227393171824843,0.310768855615443,0.252772279980688,0.385509612196103,0.284684419492171,1.081,0.113,0.264,0.791490421533361,0.97347900009576,0.876,-0.191,-0.452,0.651448520565802,1,1.516,0.6,1.597,0.110317951482982,0.232602040348219,1.347,0.43,0.81,0.418035769871202,0.649615666826329
"NLANBGKA_00859","hypothetical protein",25.23,1.20749193685184,1.07814984557814,1.25277489639552,1.84418271005939,0.95238175863006,1.022,0.032,0.087,0.930535959166657,0.98830689537987,1.042,0.06,0.17,0.864972817829211,1,1.542,0.624,1.938,0.0526589563471832,0.136355947183673,0.717,-0.48,-0.921,0.356845548139231,0.588062965940029
"NLANBGKA_00860","Ornithine carbamoyltransferase, catabolic",1.53,0.0112600475092933,0.0119689436552642,0,0.0116197882577113,0.0493394776113733,1.49,0.576,0.389,0.697269236038209,NA,0.484,-1.046,-0.657,0.510993693304927,1,1.869,0.902,0.691,0.489822235407479,NA,4.674,2.225,1.441,0.149552450969342,NA
"NLANBGKA_00861","ATP-dependent Clp protease ATP-binding subunit ClpE",1482.24,8.45449886338733,7.7414872903873,7.63206459755166,6.7751709539344,7.13864163937691,0.861,-0.216,-1.423,0.154857626959486,0.643678677183913,0.869,-0.202,-1.339,0.18072906716075,1,0.774,-0.369,-2.463,0.0137675476900991,0.048476799434865,0.773,-0.372,-2.338,0.0193617712475848,0.0820913473524704
"NLANBGKA_00862","RNA pyrophosphohydrolase",14.12,0.241498387370368,0.308042813022325,0.300665975134924,0.72272025123949,0.185185341955845,0.994,-0.008,-0.016,0.987606437649534,0.99578739881351,1.01,0.014,0.027,0.978441199703234,1,2.37,1.245,2.641,0.00826938722045928,0.0325951679606437,0.669,-0.579,-0.75,0.453225272460629,0.677239779714249
"NLANBGKA_00863","hypothetical protein",27.41,0.697447342725624,1.01448766422019,0.990193278111016,1.89402548600694,0.643386788052307,1.203,0.267,0.792,0.42838997013857,0.862938430071049,1.235,0.305,0.941,0.34694372433188,1,2.428,1.28,4.413,1.02127304027763e-05,0.000110624919401066,0.964,-0.054,-0.111,0.911768196806085,0.958037873528655
"NLANBGKA_00864","hypothetical protein",3.63,0.120353294689495,0.0959477614331832,0.156083429714851,0.124198392525045,0.0659207774643758,0.756,-0.403,-0.474,0.635510357627682,NA,1.05,0.07,0.089,0.929031902631063,1,0.934,-0.098,-0.133,0.894476672143992,NA,0.825,-0.278,-0.25,0.802654645005502,0.89963431467795
"NLANBGKA_00865","1,5-anhydro-D-fructose reductase",3.17,0.132280197766832,0.210912196303574,0.0686204627935562,0.136506341333833,0,1.353,0.437,0.531,0.595550734038113,NA,0.658,-0.603,-0.696,0.486393977755718,1,0.888,-0.172,-0.222,0.824188024236304,NA,0.218,-2.198,-1.594,0.110842808600542,0.273320114547732
"NLANBGKA_00866","Aminoacyltransferase FemB",53.74,0.518016978846026,0.60759133922976,0.435514543058373,0.35023342320323,0.606599465621093,0.958,-0.062,-0.24,0.810481885742522,0.974993979129228,0.809,-0.305,-1.19,0.234240082739866,1,0.654,-0.612,-2.515,0.0119060484672719,0.0426916967678331,0.995,-0.007,-0.022,0.982465258731464,0.988293991314578
"NLANBGKA_00867","hypothetical protein",11.75,0.32629115449152,0.260125042107741,0.211579760280132,0.231492003845293,0.201058371266346,0.791,-0.339,-0.69,0.490354914054082,NA,0.706,-0.501,-1.042,0.297401946798489,1,0.727,-0.461,-1.042,0.297413047530637,0.475793815609891,0.486,-1.041,-1.368,0.17134981413059,0.363166411615667
"NLANBGKA_00868","hypothetical protein",47.88,1.06915790913484,0.757645753711868,1.07227800840999,0.753932475012471,0.780809208801344,0.69,-0.536,-2.261,0.023767740102346,0.257036032079761,0.93,-0.105,-0.48,0.631154220986269,1,0.676,-0.565,-2.717,0.00659065846247448,0.0268450710694817,0.69,-0.535,-1.618,0.10557381677209,0.265412923219456
"NLANBGKA_00871","30S Ribosomal protein S1",520.61,4.40493058563552,4.89685391767823,4.9890507474055,4.23314696122551,6.53439706615625,1.066,0.092,0.673,0.501175999232824,0.895906619572564,1.099,0.137,1.013,0.311089767920213,1,0.938,-0.093,-0.701,0.483400816991543,0.64650872696607,1.359,0.442,2.949,0.0031849111701699,0.021490114015194
"NLANBGKA_00874","hypothetical protein",41.88,2.0285864539111,1.59155453394868,2.30510580936775,2.2429249176398,2.43386449427682,0.809,-0.306,-1.038,0.299192287988282,0.808927297153504,1.17,0.226,0.828,0.407571485049388,1,1.111,0.151,0.588,0.556244607395952,0.709812138394655,1.037,0.053,0.142,0.886966185925353,0.941245062393664
"NLANBGKA_00875","Branched-chain-amino-acid aminotransferase",188.39,1.39273540575241,2.20341212138322,1.59058196257652,2.87446220817524,2.6137588264625,1.467,0.553,3.255,0.00113574786846598,0.0379015288676646,1.114,0.155,0.917,0.358978257106268,1,2.016,1.011,6.43,1.28009191017669e-10,3.90981755896875e-09,1.834,0.875,4.472,7.73155670385966e-06,0.000166174021550561
"NLANBGKA_00876","DNA topoisomerase 4 subunit A",99.25,0.355236337551252,0.382441904339545,0.335482547937975,0.653274299143833,0.648575391181761,1.044,0.061,0.296,0.767242859390821,0.970747790537389,0.909,-0.138,-0.676,0.499065192966407,1,1.761,0.817,4.426,9.61255494829493e-06,0.000104924734397158,1.696,0.762,3.192,0.00141320021985909,0.0116569920838106
"NLANBGKA_00877","DNA topoisomerase 4 subunit B",127.82,0.531668560669927,0.553116422355444,0.516398058988796,1.24906457320643,0.935587490330301,0.975,-0.037,-0.198,0.842895974180145,0.984032505816289,0.947,-0.079,-0.437,0.661849831854705,1,2.242,1.165,7.218,5.26118250283133e-13,2.26230847621747e-11,1.463,0.549,2.503,0.012331124555358,0.0606851837961137
"NLANBGKA_00878","Glycerol-3-phosphate acyltransferase",31.57,0.430842193430704,0.659471937737935,0.60791931122742,0.533528305917448,0.622997770121072,1.263,0.337,0.961,0.336756667827937,0.823557908429473,1.244,0.315,0.92,0.357544949914941,1,1.097,0.134,0.411,0.680744340805927,0.803991241174108,1.188,0.248,0.56,0.575524690259721,0.769381842830477
"NLANBGKA_00879","hypothetical protein",4.78,0.0616937056811698,0.131155483415668,0.0960109836565303,0.190994166656162,0.304121906117162,1.787,0.838,0.918,0.358378705347334,NA,1.942,0.957,1.102,0.270458879057433,1,3.41,1.77,2.287,0.0222009930321564,0.0692378222255603,5.977,2.579,2.737,0.0061944672493987,0.0358058978128122
"NLANBGKA_00880","hypothetical protein",0.88,0,0,0.0453385200600282,0.0450958449049271,0.0957420815554029,0.796,-0.33,-0.192,0.848032022608965,NA,1.049,0.068,0.041,0.967209177618729,1,1.956,0.968,0.656,0.511708493277327,NA,6.25,2.644,1.591,0.111717850545545,NA
"NLANBGKA_00881","Homocysteine S-methyltransferase",15.13,0.11616378126676,0.148172492339853,0.156676151599844,0.251737564595859,0.254504267425754,0.86,-0.218,-0.437,0.662229156535953,0.943396834846495,1.037,0.053,0.112,0.910573585261543,1,1.836,0.877,2.089,0.0367152973024237,0.105250518933615,1.43,0.517,0.864,0.387349674981292,0.617966710602366
"NLANBGKA_00882","Amino-acid permease RocE",29.51,0.176325460123693,0.170387582166643,0.166307235154689,0.430084389835637,0.289734770820499,0.822,-0.283,-0.707,0.479555401273577,0.890549331525373,0.906,-0.143,-0.373,0.709395597032132,1,2.108,1.076,3.092,0.00198624440853445,0.00975252877408437,1.077,0.106,0.218,0.827670175585332,0.91204622832107
"NLANBGKA_00883","putative GTP-binding protein EngB",108.86,1.91839522992502,2.05877859959644,2.10516545404352,1.97968493009771,2.44503144957064,1.021,0.03,0.148,0.882458577243099,0.988031274173523,1.009,0.013,0.063,0.94939245518812,1,0.961,-0.057,-0.298,0.765892286836838,0.86322569898449,1.218,0.285,1.172,0.241326534981096,0.465389736505455
"NLANBGKA_00884","ATP-dependent Clp protease ATP-binding subunit ClpX",184.04,1.75441475530827,1.56840098917903,1.8762146389547,1.60620788764314,1.85289087245456,0.832,-0.265,-1.82,0.0687430275023956,0.447830751456428,1.028,0.04,0.287,0.774362567860707,1,0.895,-0.16,-1.22,0.222531622296353,0.387926746976075,0.966,-0.05,-0.279,0.780002737585169,0.89293636725804
"NLANBGKA_00885","hypothetical protein",2.32,0.262198249144971,0.209029051693721,0.204023340270127,0.135287534714781,0,1.097,0.134,0.124,0.901014762143332,NA,0.951,-0.072,-0.068,0.945602032845743,1,0.72,-0.475,-0.474,0.635218935239278,NA,0.359,-1.479,-0.993,0.320708037605466,0.553475978820814
"NLANBGKA_00886","Dihydrofolate reductase",28.18,0.549517288627186,0.397196920583677,0.615735110755353,0.63512231866101,1.08354810862103,0.742,-0.43,-1.191,0.233620248509474,0.762202375025324,1.041,0.058,0.173,0.862694629796621,1,1.079,0.109,0.352,0.725008031067897,0.839596772628177,1.586,0.665,1.635,0.102015289011683,0.259242055662383
"NLANBGKA_00887","Thymidylate synthase",136.47,2.23326900320682,2.16922456442994,1.9308502598991,1.40396294766948,1.39194257030547,0.887,-0.172,-0.736,0.461745569945409,0.878950912508655,0.832,-0.266,-1.153,0.248877464364914,1,0.601,-0.734,-3.248,0.0011602626195253,0.00621287795134491,0.613,-0.707,-2.497,0.0125114384198674,0.0609982588776923
"NLANBGKA_00888","Hydroxymethylglutaryl-CoA synthase",51.86,0.460020457579157,0.538877964468722,0.525973214814036,0.600662813976625,0.421656942297708,1.123,0.167,0.69,0.490271967360495,0.892244230536578,1.111,0.151,0.645,0.518917051649354,1,1.268,0.342,1.578,0.114656104114916,0.238209387612102,1.006,0.009,0.028,0.977790451210968,0.986428700630072
"NLANBGKA_00889","3-hydroxy-3-methylglutaryl-coenzyme A reductase",47.92,0.347118249459064,0.405868860026263,0.360135762178947,0.420894552445987,0.64642880596272,1.123,0.167,0.598,0.549687240831648,0.920299954082439,1.002,0.003,0.012,0.990574183909408,1,1.104,0.142,0.558,0.576688486299005,0.726750410353719,1.597,0.675,2.053,0.0400473924518506,0.136376465237011
"NLANBGKA_00890","hypothetical protein",163.45,2.39823998551267,2.63593376002511,2.65744178911845,2.76106826404567,3.52075547906402,1.031,0.044,0.17,0.86537226677252,0.988031274173523,1.064,0.089,0.349,0.726825972970625,1,1.102,0.14,0.562,0.573968881147793,0.72461018002555,1.383,0.468,1.67,0.0948965261964709,0.249676032716922
"NLANBGKA_00891","hypothetical protein",0.29,0.06117959146716,0,0,0,0,0.384,-1.38,-0.409,0.682378198888993,NA,0.647,-0.627,-0.188,0.850738184677246,1,0.56,-0.836,-0.252,0.800750229162204,NA,1.466,0.552,0.163,0.870238878539431,NA
"NLANBGKA_00892","hypothetical protein",25.24,0.38237244666975,0.230319047699563,0.396712050525247,0.460353416737798,0.209435803402444,0.56,-0.836,-2.492,0.0127162254237768,0.176816086844896,0.952,-0.07,-0.237,0.812636230759071,1,1.171,0.228,0.841,0.400095157374686,0.575796174761338,0.415,-1.269,-2.307,0.0210491904675722,0.087048955700583
"NLANBGKA_00893","hypothetical protein",9.31,0.214351853315597,0.34177012831674,0.250189205586725,0.387100099329885,0.0880547611385457,1.275,0.35,0.708,0.478660066035918,NA,1.087,0.12,0.247,0.804740970038392,1,1.645,0.718,1.668,0.0953776587120713,0.208859410050045,0.497,-1.008,-1.097,0.272824401946628,0.500998841601149
"NLANBGKA_00894","hypothetical protein",20.14,0.728087700105045,0.483703590696213,0.472120126244922,1.03310481054924,0.432026252307851,0.629,-0.668,-1.829,0.0674732391005836,0.447830751456428,0.619,-0.692,-1.97,0.0488038938403329,1,1.307,0.386,1.281,0.200335612321275,0.361215036701258,0.528,-0.921,-1.662,0.0964727789581856,0.253386335094994
"NLANBGKA_00895","Threonine--tRNA ligase",143.14,0.8610461021304,0.782783691527925,0.816932963303841,1.06977365413355,0.695016592031813,0.899,-0.154,-0.807,0.419641235802479,0.862938430071049,0.917,-0.125,-0.669,0.50327413004158,1,1.215,0.281,1.593,0.111068541814538,0.23349075679234,0.777,-0.364,-1.516,0.129457413735583,0.300231023344224
"NLANBGKA_00896","hypothetical protein",46.61,6.24031832965032,4.94237580004708,4.69707067821892,8.33371213843053,5.36155656710256,0.862,-0.214,-0.724,0.469112356894042,0.881418321915556,0.76,-0.395,-1.358,0.174548997644402,1,1.308,0.387,1.454,0.145971030456986,0.288485922309838,0.855,-0.227,-0.603,0.546189796739923,0.745755735240705
"NLANBGKA_00897","Alpha-monoglucosyldiacylglycerol synthase",255.02,2.35263338096443,2.40320067310902,2.2764058753776,1.87680707249779,2.20250306705406,0.953,-0.07,-0.416,0.677214249205619,0.946188872960535,0.909,-0.137,-0.836,0.403274719848975,1,0.753,-0.409,-2.556,0.0105931252274933,0.0392471140935064,0.833,-0.264,-1.343,0.179144948225143,0.374486563002148
"NLANBGKA_00898","Processive diacylglycerol alpha-glucosyltransferase",172.68,2.22004984605383,1.84579745447709,2.08665787533759,1.87134254605476,1.86611063151399,0.846,-0.241,-1.511,0.130763597967631,0.603683329747798,0.927,-0.109,-0.707,0.479266627398147,1,0.841,-0.249,-1.694,0.090352220711095,0.201199133465487,0.803,-0.316,-1.573,0.115755532031435,0.278213036234546
"NLANBGKA_00899","hypothetical protein",0.33,0,0.0255024551086021,0,0,0,6.028,2.592,0.836,0.403196108107438,NA,0.739,-0.435,-0.136,0.891745078905963,1,0.652,-0.617,-0.196,0.844842237217472,NA,3.802,1.927,0.6,0.548291955205142,NA
"NLANBGKA_00900","hypothetical protein",0.22,0,0,0.0244130492630921,0,0,1.666,0.736,0.206,0.836426462815364,NA,1.388,0.473,0.133,0.894346511960546,1,0.238,-2.073,-0.578,0.563191355226385,NA,2.785,1.478,0.409,0.682255377588025,NA
"NLANBGKA_00901","hypothetical protein",0.52,0,0.156075025264645,0.0761687137008474,0,0,22.667,4.503,1.888,0.0589831494957552,NA,9.061,3.18,1.3,0.19364783181217,1,2.5,1.322,0.539,0.589986879673452,NA,1,0,0,1,NA
"NLANBGKA_00902","hypothetical protein",0.65,0.236824225034168,0,0,0,0,0.378,-1.402,-0.556,0.577922216774205,NA,0.328,-1.61,-0.64,0.522026886066291,1,0.105,-3.254,-1.294,0.195682514669044,NA,0.497,-1.009,-0.388,0.697649847089644,NA
"NLANBGKA_00903","5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase",63.32,1.0214331792778,1.08573930618883,0.993504961315401,1.11994550476932,1.04900019791137,1.016,0.023,0.107,0.915019132827606,0.98830689537987,0.981,-0.028,-0.133,0.89437574598201,1,1.075,0.105,0.54,0.588915209309986,0.733044457904272,0.901,-0.151,-0.508,0.611700187356482,0.791063123649145
"NLANBGKA_00904","hypothetical protein",8.13,0.298784051351247,0.499077115671829,0.531409630471028,0.396423938931685,0.0935155215192307,1.463,0.549,1.049,0.29420588665909,NA,1.637,0.711,1.42,0.155561479205906,1,1.166,0.221,0.463,0.643421370366922,0.776373235162127,0.53,-0.917,-0.966,0.334154572355651,0.565956864905193
