Id,Description,baseMean,All_norm,minus.ST_norm,minus.5614_norm,minus.6086_norm,minus.10675_norm,minus.SICO_norm,FoldChange.minusSTvsAll,log2FoldChange.minusSTvsAll,stat.minusSTvsAll,pvalue.minusSTvsAll,padj.minusSTvsAll,FoldChange.minus5614vsAll,log2FoldChange.minus5614vsAll,stat.minus5614vsAll,pvalue.minus5614vsAll,padj.minus5614vsAll,FoldChange.minus6086vsAll,log2FoldChange.minus6086vsAll,stat.minus6086vsAll,pvalue.minus6086vsAll,padj.minus6086vsAll,FoldChange.minus10675vsAll,log2FoldChange.minus10675vsAll,stat.minus10675vsAll,pvalue.minus10675vsAll,padj.minus10675vsAll,FoldChange.minusSICOvsAll,log2FoldChange.minusSICOvsAll,stat.minusSICOvsAll,pvalue.minusSICOvsAll,padj.minusSICOvsAll
OG4794,hypothetical protein,10.64,8.387862797,4.440633245,4.440633245,5.920844327,7.894459103,0,0.547,-0.87,-1.573,0.115723156,0.221154092,0.537,-0.898,-1.611,0.107156064,0.205284328,0.769,-0.379,-0.675,0.499935059,0.694124711,0.962,-0.056,-0.106,0.915728827,0.950632507,0.011,-6.535,-5.114,3.16E-07,4.10E-06
OG4795,hypothetical protein,0.21,0,0,0.708333333,0,0,0,1.408,0.494,0.104,0.917056465,NA,2.93,1.551,0.33,0.741449445,NA,2.333,1.222,0.258,0.796277844,NA,1,0,0,1,NA,1,0,0,1,NA
OG4796,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4797,hypothetical protein,0.04,0,0,0,0,0,0,1,0,0,1,NA,1.487,0.573,0.109,0.913435637,NA,1,0,0,1,NA,1,0,0,1,NA,1,0,0,1,NA
OG4798,hypothetical protein,0.06,0,0,0,0,0,0,1.408,0.494,0.094,0.925289276,NA,1,0,0,1,NA,1,0,0,1,NA,1,0,0,1,NA,1,0,0,1,NA
OG4799,hypothetical protein,0.05,0,0,0,0,0,0,1,0,0,1,NA,1,0,0,1,NA,2.19,1.131,0.215,0.829936304,NA,1,0,0,1,NA,1,0,0,1,NA
OG48,hypothetical protein,129.86,73.13583138,47.735363,49.48711944,88.02576112,83.20843091,0.43793911,0.648,-0.625,-2.42,0.015533765,0.046158242,0.672,-0.574,-2.219,0.026483462,0.065257247,1.202,0.266,1.032,0.302119561,0.521156242,1.122,0.166,0.653,0.513836064,0.632903212,0.004,-7.999,-7.633,2.30E-14,2.29E-12
OG480,Xaa-Pro dipeptidyl-peptidase,2706.88,496.2975098,847.259502,454.1428571,656.0930537,693.836173,832.7994758,1.708,0.772,4.809,1.51E-06,2.03E-05,0.915,-0.128,-0.794,0.426927337,0.589720692,1.321,0.401,2.488,0.012850061,0.053620556,1.399,0.485,3.016,0.002561278,0.006966197,1.679,0.747,4.651,3.30E-06,3.11E-05
OG4800,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4801,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4802,hypothetical protein,12.97,16.47150259,16.47150259,20.34715026,10.65803109,0,11.62694301,1.011,0.016,0.038,0.969497821,0.981700581,1.229,0.298,0.71,0.477560261,0.635329772,0.694,-0.527,-1.121,0.262334251,0.477690643,0.009,-6.727,-5.429,5.65E-08,3.59E-07,0.717,-0.48,-1.061,0.288638898,0.434537661
OG4803,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4804,Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4805,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4806,PTS system glucose-specific EIIA component,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4807,hypothetical protein,0.11,0,0,0,0,0,0,1.408,0.494,0.094,0.925291288,NA,1.487,0.573,0.109,0.913437646,NA,1,0,0,1,NA,1,0,0,1,NA,1,0,0,1,NA
OG4808,Queuine tRNA-ribosyltransferase,2.37,1.093567251,4.374269006,1.093567251,4.374269006,1.093567251,2.187134503,3.284,1.716,1.407,0.159427502,NA,1.236,0.305,0.231,0.817503674,0.889117591,3.077,1.622,1.285,0.198743082,0.40164397,1.197,0.26,0.196,0.844953986,0.899915726,1.704,0.769,0.592,0.553995087,0.684154499
OG4809,hypothetical protein,0.09,0,0,0,0,0,0,1,0,0,1,NA,1.487,0.573,0.109,0.913437646,NA,1,0,0,1,NA,1.504,0.589,0.112,0.910994244,NA,1,0,0,1,NA
OG481,hypothetical protein,3290.83,2505.8,2336.441509,2615.883019,2414.769811,1857.298113,2202.366038,0.933,-0.1,-0.946,0.343927959,0.488605092,1.044,0.063,0.59,0.555206076,0.701407003,0.966,-0.05,-0.466,0.641297123,0.797801701,0.741,-0.432,-4.061,4.88E-05,0.000192035,0.879,-0.186,-1.749,0.080367221,0.170775243
OG4810,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4811,hypothetical protein,1.27,1.888888889,0,1.888888889,3.777777778,3.777777778,3.777777778,0.422,-1.244,-0.651,0.515270957,NA,1.243,0.314,0.182,0.85523037,0.911936221,3.034,1.601,0.974,0.330129142,NA,3.334,1.737,1.092,0.275040198,NA,2.521,1.334,0.816,0.414269857,0.562031479
OG4812,"Tetracycline resistance protein, class B",0.11,0,0,0,0,0,0,1.408,0.494,0.094,0.92529141,NA,1,0,0,1,NA,2.336,1.224,0.233,0.816025636,NA,1,0,0,1,NA,1,0,0,1,NA
OG4813,"Tetracycline resistance protein, class C",0.34,0.869767442,0,0.869767442,0,0,0,0.215,-2.218,-0.696,0.486650259,NA,1.254,0.326,0.106,0.915494661,NA,0.653,-0.615,-0.193,0.846791593,NA,0.447,-1.161,-0.364,0.715692654,NA,0.265,-1.915,-0.601,0.548088302,NA
OG4814,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4815,Vitamin B12 import ATP-binding protein BtuD,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4816,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4817,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4818,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4819,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG482,hypothetical protein,2282.44,668.6357013,783.0837887,705.4225865,721.431694,875.7322404,910.4754098,1.171,0.228,1.923,0.054451211,0.12555551,1.055,0.078,0.654,0.513410409,0.665601768,1.078,0.108,0.904,0.36616467,0.579860773,1.31,0.39,3.292,0.000993179,0.002938456,1.362,0.446,3.76,0.000169601,0.00101373
OG4820,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4821,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4822,D-inositol-3-phosphate glycosyltransferase,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4823,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4824,Ribitol-5-phosphate cytidylyltransferase 2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4825,Ribulose-5-phosphate reductase 1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4826,Putative glycosyltransferase EpsF,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4827,Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4828,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4829,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG483,hypothetical protein,1885.05,559.6473779,689.8372514,684.4267631,532.5949367,691.5280289,666.8426763,1.232,0.3,4.002,6.27E-05,0.000491079,1.222,0.289,3.845,0.000120416,0.00059765,0.945,-0.082,-1.064,0.287483908,0.504009901,1.235,0.304,4.047,5.18E-05,0.000202044,1.191,0.252,3.331,0.000865879,0.004104854
OG4830,hypothetical protein,0.18,0,0,0,0,0.381632653,0,1.408,0.494,0.094,0.925293922,NA,1,0,0,1,NA,1,0,0,1,NA,3.599,1.848,0.354,0.723054713,NA,1,0,0,1,NA
OG4831,hypothetical protein,2.78,0.909975669,0.909975669,0.454987835,1.364963504,2.274939173,1.819951338,0.813,-0.298,-0.281,0.778364057,NA,0.367,-1.444,-1.169,0.242267067,0.390765384,1.17,0.227,0.212,0.831936594,0.914278442,2.363,1.24,1.288,0.197897906,0.305802646,1.745,0.804,0.807,0.419509998,0.565510037
OG4832,hypothetical protein,0.54,1.947916667,1.947916667,0,0,1.947916667,0,1.001,0.002,0.001,0.99941358,NA,0.211,-2.246,-0.932,0.351390177,NA,0.609,-0.716,-0.298,0.765621686,NA,2,1,0.455,0.649203788,NA,0.246,-2.022,-0.839,0.401559625,NA
OG4833,hypothetical protein,3.73,2.412903226,3.016129032,1.206451613,3.016129032,3.016129032,0,1.24,0.31,0.397,0.691152105,NA,0.611,-0.711,-0.831,0.406162007,0.570071062,1.393,0.478,0.591,0.554381359,0.73463402,1.156,0.209,0.264,0.791696447,0.861751858,0.044,-4.493,-3.271,0.001070699,0.004933707
OG4834,Intracellular maltogenic amylase,0.06,0,0,0,0,0,0,0.371,-1.43,-0.271,0.78610254,NA,0.392,-1.351,-0.256,0.797609319,NA,0.591,-0.758,-0.144,0.885601255,NA,0.396,-1.335,-0.253,0.799989033,NA,0.458,-1.127,-0.214,0.830652975,NA
OG4835,hypothetical protein,1.47,3.142857143,1.571428571,4.714285714,1.571428571,0,1.571428571,0.837,-0.256,-0.163,0.870505554,NA,1.414,0.499,0.328,0.742862565,0.837735442,0.942,-0.086,-0.053,0.957813021,NA,0.18,-2.476,-1.331,0.183167174,0.287330731,0.899,-0.153,-0.096,0.923262174,0.95192926
OG4836,hypothetical protein,0.08,0,0,0,0,0,0,1,0,0,1,NA,1.487,0.573,0.109,0.913437646,NA,1,0,0,1,NA,1.504,0.589,0.112,0.910994244,NA,1,0,0,1,NA
OG4837,hypothetical protein,0.22,0,2.597222222,0,0,0,0,1.441,0.527,0.113,0.909734388,NA,0.764,-0.389,-0.083,0.933871341,NA,0.591,-0.758,-0.162,0.871605,NA,0.396,-1.335,-0.285,0.775944501,NA,0.458,-1.127,-0.24,0.810143237,NA
OG4838,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4839,hypothetical protein,0.06,0,0,0,0,0,0,0.371,-1.43,-0.271,0.78610254,NA,0.392,-1.351,-0.256,0.797609319,NA,0.591,-0.758,-0.144,0.885601255,NA,0.396,-1.335,-0.253,0.799989033,NA,0.458,-1.127,-0.214,0.830652975,NA
OG484,Shikimate kinase,60.93,53.09876543,63.48765432,35.78395062,70.41358025,118.8950617,80.80246914,1.198,0.261,1.065,0.287082074,0.427758943,0.677,-0.563,-2.146,0.031896962,0.076000505,1.268,0.342,1.341,0.179933552,0.375209523,2.236,1.161,4.915,8.87E-07,4.70E-06,1.508,0.592,2.42,0.015514819,0.046466716
OG4840,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4841,Multidrug export protein MepA,0.04,0,0,0,0,0,0,1.408,0.494,0.094,0.925289276,NA,1,0,0,1,NA,1,0,0,1,NA,1,0,0,1,NA,1,0,0,1,NA
OG4842,hypothetical protein,113.59,259.8315789,104.3263158,255.8947368,3.936842105,435.0210526,279.5157895,0.405,-1.304,-6.295,3.07E-10,8.17E-09,0.985,-0.022,-0.116,0.907799941,0.942958032,0.02,-5.642,-9.776,1.43E-22,2.05E-20,1.674,0.743,3.964,7.36E-05,0.000280825,1.078,0.109,0.563,0.573252723,0.697438033
OG4843,hypothetical protein,106.23,175.1894737,214.5578947,248.0210526,155.5052632,161.4105263,301.1684211,1.223,0.291,1.173,0.240637116,0.376221193,1.415,0.501,2.03,0.042386632,0.096278865,0.887,-0.173,-0.663,0.507487167,0.697765429,0.927,-0.109,-0.434,0.66397508,0.760443117,1.722,0.784,3.18,0.001470326,0.006503008
OG4844,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4845,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4846,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4847,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4848,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4849,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG485,hypothetical protein,951.75,1206.198953,645.1989529,255.5340314,1516.560209,1040.73822,927.1675393,0.535,-0.902,-6.51,7.53E-11,2.33E-09,0.212,-2.239,-15.594,8.04E-55,1.98E-52,1.262,0.335,2.432,0.015010622,0.06062858,0.866,-0.208,-1.512,0.130454705,0.216556934,0.77,-0.378,-2.735,0.006240057,0.022144527
OG4850,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4851,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4852,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4853,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4854,putative protein YqbD,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4855,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4856,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4857,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4858,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4859,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG486,ATP-dependent RNA helicase CshA,898.47,209.0598911,358.3883848,258.2704174,244.0163339,357.030853,403.1869328,1.719,0.782,7.146,8.96E-13,3.24E-11,1.237,0.307,2.781,0.005416446,0.016799415,1.173,0.23,2.038,0.041582505,0.132569967,1.713,0.777,7.087,1.37E-12,1.61E-11,1.932,0.95,8.668,4.41E-18,1.23E-15
OG4860,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4861,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4862,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4863,putative transcriptional regulatory protein YeeN,43.94,114.75,112.625,163.625,80.75,27.625,61.625,1,0,-0.001,0.999332748,0.999332748,1.441,0.527,1.818,0.06909075,0.143106781,0.75,-0.415,-1.321,0.18658089,0.384711077,0.243,-2.038,-5.833,5.46E-09,3.96E-08,0.548,-0.867,-2.741,0.006130041,0.021846756
OG4864,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4865,L-arabinose transport system permease protein AraQ,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4866,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4867,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4868,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4869,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG487,Formamidopyrimidine-DNA glycosylase,537.05,404.9375,424.1875,497.75,399.4375,173.25,316.25,1.049,0.069,0.665,0.506325364,0.642378982,1.23,0.299,2.875,0.004044706,0.013197587,0.989,-0.016,-0.146,0.884100197,0.940852189,0.427,-1.228,-11.048,2.24E-28,1.13E-26,0.782,-0.355,-3.311,0.00093017,0.004382695
OG4870,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4871,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4872,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4873,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4874,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4875,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4876,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4877,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4878,hypothetical protein,0.04,0,0,0,0,0,0,1,0,0,1,NA,1,0,0,1,NA,1,0,0,1,NA,1.504,0.589,0.112,0.910992236,NA,1,0,0,1,NA
OG4879,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG488,Ferrochelatase,242.26,78.79874214,173.4748428,105.8490566,85.85534591,227.5754717,182.8836478,2.213,1.146,7.169,7.53E-13,2.76E-11,1.346,0.429,2.611,0.009026919,0.026137458,1.116,0.158,0.916,0.359845121,0.575513886,2.884,1.528,9.62,6.61E-22,1.85E-20,2.318,1.213,7.535,4.88E-14,4.35E-12
OG4880,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4881,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4882,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG4883,hypothetical protein,0.69,0.677536232,0.677536232,0.677536232,0.677536232,0.677536232,0,1.159,0.213,0.113,0.91018695,NA,0.734,-0.446,-0.223,0.823710809,NA,1.42,0.506,0.263,0.792469236,NA,1.514,0.599,0.322,0.747235029,NA,0.247,-2.015,-0.972,0.331230787,NA
OG4884,hypothetical protein,0.3,5.666666667,0,0,0,5.666666667,0,0.422,-1.243,-0.29,0.771481268,NA,0.229,-2.126,-0.497,0.619372977,NA,0.345,-1.533,-0.358,0.720181134,NA,1.105,0.145,0.034,0.972599476,NA,0.268,-1.902,-0.444,0.656793278,NA
OG4885,hypothetical protein,0.5,0.51800554,0.51800554,0.51800554,0,0,0,0.491,-1.025,-0.422,0.673356694,NA,0.359,-1.476,-0.591,0.554698087,NA,0.157,-2.67,-1.044,0.296390986,NA,0.205,-2.285,-0.894,0.371532134,NA,0.122,-3.038,-1.188,0.234672208,NA
OG4886,hypothetical protein,0.77,0.727626459,0,0.727626459,0.727626459,0,0,0.334,-1.58,-0.78,0.435479491,NA,0.781,-0.357,-0.191,0.848393266,NA,0.912,-0.133,-0.069,0.944665059,NA,0.206,-2.28,-1.09,0.275701661,NA,0.122,-3.034,-1.45,0.146975217,NA
OG4887,hypothetical protein,7.71,1.711670481,1.141113654,0.85583524,1.569031274,1.28375286,0,0.615,-0.702,-1.174,0.24044415,0.376090531,0.536,-0.9,-1.472,0.140940367,0.256612053,0.865,-0.209,-0.345,0.730265293,0.855066128,0.754,-0.407,-0.69,0.489911185,0.610256004,0.015,-6.056,-4.686,2.79E-06,2.69E-05
OG4888,hypothetical protein,2.03,0.894736842,2.684210526,1.789473684,1.789473684,3.578947368,0,1.663,0.734,0.606,0.544652292,NA,1.543,0.625,0.511,0.609363872,0.740434202,1.447,0.533,0.415,0.678049617,0.822342662,2.668,1.416,1.2,0.230048752,0.341057731,0.123,-3.022,-1.864,0.062300382,0.139991836
OG4889,50S ribosomal protein L10,102.83,95.16964286,113.5357143,26.71428571,185.3303571,338.9375,268.8125,1.19,0.251,0.656,0.511741884,0.645691013,0.278,-1.845,-4.413,1.02E-05,6.37E-05,1.924,0.944,2.466,0.013656655,0.056317304,3.566,1.834,4.893,9.96E-07,5.22E-06,2.813,1.492,3.961,7.46E-05,0.000498816
OG489,hypothetical protein,1922.14,1186.258687,1490.945946,1103.949807,1232.467181,1818.015444,1495.277992,1.259,0.332,3.154,0.001612408,0.00720866,0.931,-0.103,-0.972,0.331137874,0.48956921,1.042,0.059,0.557,0.57729169,0.753009066,1.533,0.617,5.871,4.34E-09,3.19E-08,1.262,0.335,3.177,0.00148881,0.006577807
OG4890,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
